b'-0.180.022023-10-04T06:20:28Z-Temperatura=19.17/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.40/Tensao04=3.87'
b'2023-10-04T06:20:30Z-Temperatura=19.19/Corrente=-0.16/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.86'
b'2023-10-04T06:20:32Z-Temperatura=19.27/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.86'
b'2023-10-04T06:20:34Z-Temperatura=19.18/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.87'
b'2023-10-04T06:20:36Z-Temperatura=19.33/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.40/Tensao04=3.85'
b'2023-10-04T06:20:38Z-Temperatura=19.23/Corrente=-0.16/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:20:40Z-Temperatura=19.27/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.87'
b'2023-10-04T06:20:42Z-Temperatura=19.21/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.40/Tensao04=3.87'
b'2023-10-04T06:20:45Z-Temperatura=19.21/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.42/Tensao04=3.87'
b'2023-10-04T06:20:47Z-Temperatura=19.26/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.90'
b'2023-10-04T06:20:49Z-Temperatura=19.39/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:20:51Z-Temperatura=19.42/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.42/Tensao04=3.86'
b'2023-10-04T06:20:53Z-Temperatura=19.37/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.37/Tensao04=3.87'
b'2023-10-04T06:20:55Z-Temperatura=19.27/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:01Z-Temperatura=19.78/Corrente=-0.20/Tensao01=0.00/Tensao02=0.00/Tensao03=12.32/Tensao04=3.86'
b'2023-10-04T06:30:03Z-Temperatura=19.56/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.88'
b'2023-10-04T06:30:05Z-Temperatura=19.61/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:07Z-Temperatura=19.51/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.35/Tensao04=3.87'
b'2023-10-04T06:30:09Z-Temperatura=19.57/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:11Z-Temperatura=19.67/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.88'
b'2023-10-04T06:30:13Z-Temperatura=19.65/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.88'
b'2023-10-04T06:30:15Z-Temperatura=19.77/Corrente=-0.19/Tensao01=0.00/Tensao02=0.00/Tensao03=12.40/Tensao04=3.88'
b'2023-10-04T06:30:17Z-Temperatura=19.75/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.41/Tensao04=3.88'
b'2023-10-04T06:30:19Z-Temperatura=19.57/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.88'
b'2023-10-04T06:30:21Z-Temperatura=19.61/Corrente=0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=12.40/Tensao04=3.87'
b'2023-10-04T06:30:23Z-Temperatura=19.52/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.42/Tensao04=3.87'
b'2023-10-04T06:30:26Z-Temperatura=19.69/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:28Z-Temperatura=19.42/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.84'
b'2023-10-04T06:30:30Z-Temperatura=19.67/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:32Z-Temperatura=19.63/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:34Z-Temperatura=19.56/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:36Z-Temperatura=19.54/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:38Z-Temperatura=19.57/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:40Z-Temperatura=19.71/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.37/Tensao04=3.85'
b'2023-10-04T06:30:42Z-Temperatura=19.64/Corrente=-0.13/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:44Z-Temperatura=19.58/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.88'
b'2023-10-04T06:30:46Z-Temperatura=19.80/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.87'
b'2023-10-04T06:30:48Z-Temperatura=19.67/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:50Z-Temperatura=19.67/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.43/Tensao04=3.86'
b'2023-10-04T06:30:53Z-Temperatura=19.45/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.89'
b'2023-10-04T06:30:55Z-Temperatura=19.46/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.35/Tensao04=3.85'
b'2023-10-04T06:30:57Z-Temperatura=19.56/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
b'2023-10-04T06:30:59Z-Temperatura=19.66/Corrente=-0.18/Tensao01=0.00/Tensao02=0.00/Tensao03=12.39/Tensao04=3.87'
b'2023-10-04T06:40:01Z-Temperatura=19.35/Corrente=-0.17/Tensao01=0.00/Tensao02=0.00/Tensao03=12.38/Tensao04=3.87'
