2023-10-02 20:57:52.240393,b'2023-10-02T06:04:14Z-Temperatura=17.20/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:20Z-Temperatura=17.00/Corrente=0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:26Z-Temperatura=16.98/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.34/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:32Z-Temperatura=16.82/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:38Z-Temperatura=16.83/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:44Z-Temperatura=16.99/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:49Z-Temperatura=16.98/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.29/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:04:56Z-Temperatura=16.63/Corrente=0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.34/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:01Z-Temperatura=17.05/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:07Z-Temperatura=16.90/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:13Z-Temperatura=16.91/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.38/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:19Z-Temperatura=16.95/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:25Z-Temperatura=17.09/Corrente=-0.52/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:31Z-Temperatura=17.12/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:37Z-Temperatura=16.89/Corrente=-0.40/Tensao01=0.00/Tensao02=0.00/Tensao03=13.35/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:43Z-Temperatura=17.02/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:48Z-Temperatura=16.95/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.32/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:05:54Z-Temperatura=17.06/Corrente=0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:01Z-Temperatura=16.54/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.42/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:06Z-Temperatura=16.94/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.37/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:12Z-Temperatura=16.78/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.35/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:18Z-Temperatura=17.01/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.38/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:24Z-Temperatura=16.95/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.40/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:30Z-Temperatura=17.05/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:36Z-Temperatura=17.00/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:42Z-Temperatura=16.88/Corrente=-0.42/Tensao01=0.00/Tensao02=0.00/Tensao03=13.38/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:47Z-Temperatura=17.03/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.43/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:53Z-Temperatura=16.94/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.40/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:06:59Z-Temperatura=17.15/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.42/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:06Z-Temperatura=16.84/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.43/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:11Z-Temperatura=16.85/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.41/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:17Z-Temperatura=16.94/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.39/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:23Z-Temperatura=16.94/Corrente=0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.43/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:29Z-Temperatura=17.03/Corrente=-0.00/Tensao01=0.00/Tensao02=0.00/Tensao03=13.41/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:35Z-Temperatura=17.03/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.45/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:41Z-Temperatura=16.86/Corrente=-0.37/Tensao01=0.00/Tensao02=0.00/Tensao03=13.40/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:47Z-Temperatura=17.04/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.46/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:53Z-Temperatura=17.05/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.45/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:07:59Z-Temperatura=16.97/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.47/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:05Z-Temperatura=17.05/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.47/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:11Z-Temperatura=17.11/Corrente=-0.00/Tensao01=0.00/Tensao02=0.00/Tensao03=13.47/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:17Z-Temperatura=16.98/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.40/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:22Z-Temperatura=16.94/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.45/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:28Z-Temperatura=16.86/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.46/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:34Z-Temperatura=16.96/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.48/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:40Z-Temperatura=16.97/Corrente=-0.09/Tensao01=0.00/Tensao02=0.00/Tensao03=13.49/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:46Z-Temperatura=16.97/Corrente=0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.43/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:52Z-Temperatura=17.07/Corrente=0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.45/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:08:58Z-Temperatura=16.99/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.47/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:04Z-Temperatura=16.97/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.47/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:10Z-Temperatura=16.91/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.49/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:16Z-Temperatura=16.89/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.50/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:21Z-Temperatura=17.12/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.50/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:27Z-Temperatura=17.04/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:33Z-Temperatura=16.86/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.49/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:39Z-Temperatura=16.90/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.49/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:45Z-Temperatura=16.93/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.44/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:51Z-Temperatura=17.17/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:09:57Z-Temperatura=16.97/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:03Z-Temperatura=16.98/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.49/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:09Z-Temperatura=17.10/Corrente=-0.16/Tensao01=0.00/Tensao02=0.00/Tensao03=13.45/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:15Z-Temperatura=17.14/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.49/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:22Z-Temperatura=16.94/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:28Z-Temperatura=16.92/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.43/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:33Z-Temperatura=16.94/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.54/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:39Z-Temperatura=16.85/Corrente=-0.09/Tensao01=0.00/Tensao02=0.00/Tensao03=13.48/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:45Z-Temperatura=17.10/Corrente=0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.50/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:51Z-Temperatura=16.80/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:10:57Z-Temperatura=16.91/Corrente=0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:03Z-Temperatura=16.84/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.52/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:09Z-Temperatura=17.10/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.54/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:15Z-Temperatura=17.03/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.56/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:21Z-Temperatura=17.02/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:27Z-Temperatura=16.80/Corrente=-0.34/Tensao01=0.00/Tensao02=0.00/Tensao03=13.47/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:32Z-Temperatura=16.85/Corrente=0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.54/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:38Z-Temperatura=17.11/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.54/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:44Z-Temperatura=16.97/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.56/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:50Z-Temperatura=17.05/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.57/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:11:56Z-Temperatura=16.90/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.55/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:02Z-Temperatura=16.97/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.57/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:08Z-Temperatura=16.96/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.57/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:14Z-Temperatura=16.89/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.53/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:20Z-Temperatura=16.99/Corrente=0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:26Z-Temperatura=17.08/Corrente=-0.53/Tensao01=0.00/Tensao02=0.00/Tensao03=13.53/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:32Z-Temperatura=16.73/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.55/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:38Z-Temperatura=16.88/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.51/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:43Z-Temperatura=16.97/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.59/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:49Z-Temperatura=16.99/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.59/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:12:55Z-Temperatura=16.94/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.59/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:01Z-Temperatura=16.95/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.62/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:07Z-Temperatura=16.82/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.60/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:13Z-Temperatura=17.09/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.61/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:19Z-Temperatura=16.99/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.57/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:25Z-Temperatura=16.92/Corrente=-0.55/Tensao01=0.00/Tensao02=0.00/Tensao03=13.65/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:31Z-Temperatura=17.16/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.61/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:38Z-Temperatura=16.82/Corrente=0.37/Tensao01=0.00/Tensao02=0.00/Tensao03=13.60/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:43Z-Temperatura=16.97/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.64/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:49Z-Temperatura=16.97/Corrente=-0.06/Tensao01=0.00/Tensao02=0.00/Tensao03=13.65/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:13:55Z-Temperatura=17.07/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.61/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:01Z-Temperatura=17.08/Corrente=-0.22/Tensao01=0.00/Tensao02=0.00/Tensao03=13.60/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:07Z-Temperatura=16.89/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.64/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:13Z-Temperatura=17.01/Corrente=-0.03/Tensao01=0.00/Tensao02=0.00/Tensao03=13.56/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:19Z-Temperatura=17.01/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.63/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:25Z-Temperatura=16.98/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.67/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:31Z-Temperatura=17.21/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.61/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:37Z-Temperatura=16.97/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.63/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:43Z-Temperatura=16.97/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.62/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:48Z-Temperatura=16.91/Corrente=0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.67/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:14:54Z-Temperatura=17.08/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.65/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:00Z-Temperatura=16.94/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.65/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:06Z-Temperatura=17.12/Corrente=-0.00/Tensao01=0.00/Tensao02=0.00/Tensao03=13.57/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:12Z-Temperatura=17.20/Corrente=0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.62/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:18Z-Temperatura=16.96/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.64/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:24Z-Temperatura=16.85/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.65/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:30Z-Temperatura=17.00/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.66/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:36Z-Temperatura=17.04/Corrente=-0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.64/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:42Z-Temperatura=16.92/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.68/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:48Z-Temperatura=16.90/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.68/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:53Z-Temperatura=17.08/Corrente=-0.09/Tensao01=0.00/Tensao02=0.00/Tensao03=13.66/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:15:59Z-Temperatura=17.10/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.65/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:05Z-Temperatura=17.13/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.68/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:11Z-Temperatura=17.02/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.67/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:17Z-Temperatura=17.09/Corrente=-0.09/Tensao01=0.00/Tensao02=0.00/Tensao03=13.63/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:23Z-Temperatura=17.11/Corrente=-0.01/Tensao01=0.00/Tensao02=0.00/Tensao03=13.70/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:29Z-Temperatura=17.12/Corrente=-0.04/Tensao01=0.00/Tensao02=0.00/Tensao03=13.70/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:35Z-Temperatura=17.05/Corrente=0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.64/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:41Z-Temperatura=17.01/Corrente=-0.35/Tensao01=0.00/Tensao02=0.00/Tensao03=13.66/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:47Z-Temperatura=17.12/Corrente=-0.05/Tensao01=0.00/Tensao02=0.00/Tensao03=13.60/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:54Z-Temperatura=16.75/Corrente=0.02/Tensao01=0.00/Tensao02=0.00/Tensao03=13.70/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:16:59Z-Temperatura=17.06/Corrente=-0.08/Tensao01=0.00/Tensao02=0.00/Tensao03=13.71/Tensao04=0.00'
2023-10-02 20:57:52.240393,b'2023-10-02T06:17:05Z-Temperatura=17.12/Corrente=-0.07/Tensao01=0.00/Tensao02=0.00/Tensao03=13.67/Tensao04=0.00'
